"st_fips","state","estimate","moe","year","sex","age"
5,"Arkansas",95327,2504,2018,"F","30-34"
5,"Arkansas",96355,4187,2018,"F","35-39"
5,"Arkansas",88662,3819,2018,"F","40-44"
5,"Arkansas",93817,2243,2018,"F","45-49"
5,"Arkansas",95294,1894,2018,"F","50-54"
5,"Arkansas",100315,3693,2018,"F","55-59"
5,"Arkansas",42158,2953,2018,"F","60-61"
5,"Arkansas",56071,3071,2018,"F","62-64"
5,"Arkansas",34486,2481,2018,"F","65-66"
5,"Arkansas",53183,2571,2018,"F","67-69"
5,"Arkansas",70984,2916,2018,"F","70-74"
5,"Arkansas",53904,3046,2018,"F","75-79"
5,"Arkansas",32583,2492,2018,"F","80-84"
5,"Arkansas",36414,2653,2018,"F","85+"
5,"Arkansas",3013825,NA,2018,NA,"total"
5,"Arkansas",91096,2863,2019,"M","00-04"
5,"Arkansas",97960,3972,2019,"M","05-09"
5,"Arkansas",104390,4347,2019,"M","10-14"
5,"Arkansas",61919,3016,2019,"M","15-17"
5,"Arkansas",43072,3197,2019,"M","18-19"
5,"Arkansas",20859,3227,2019,"M","20"
5,"Arkansas",19219,2740,2019,"M","21"
5,"Arkansas",60673,3372,2019,"M","22-24"
5,"Arkansas",100712,2836,2019,"M","25-29"
5,"Arkansas",90899,2772,2019,"M","30-34"
5,"Arkansas",93082,4406,2019,"M","35-39"
5,"Arkansas",93698,4898,2019,"M","40-44"
5,"Arkansas",90903,3393,2019,"M","45-49"
5,"Arkansas",88347,2418,2019,"M","50-54"
5,"Arkansas",95757,3797,2019,"M","55-59"
5,"Arkansas",37700,3097,2019,"M","60-61"
5,"Arkansas",52414,3487,2019,"M","62-64"
5,"Arkansas",34297,2548,2019,"M","65-66"
5,"Arkansas",43020,2448,2019,"M","67-69"
5,"Arkansas",62866,2730,2019,"M","70-74"
5,"Arkansas",47817,2637,2019,"M","75-79"
5,"Arkansas",24834,2327,2019,"M","80-84"
5,"Arkansas",19171,1841,2019,"M","85+"
5,"Arkansas",92231,2894,2019,"F","00-04"
5,"Arkansas",94329,4863,2019,"F","05-09"
5,"Arkansas",97986,4590,2019,"F","10-14"
5,"Arkansas",59101,2826,2019,"F","15-17"
5,"Arkansas",41354,2905,2019,"F","18-19"
5,"Arkansas",21473,2978,2019,"F","20"
5,"Arkansas",19276,2596,2019,"F","21"
5,"Arkansas",56410,3573,2019,"F","22-24"
5,"Arkansas",99561,2930,2019,"F","25-29"
5,"Arkansas",95430,2640,2019,"F","30-34"
5,"Arkansas",97500,4891,2019,"F","35-39"
5,"Arkansas",92904,4131,2019,"F","40-44"
5,"Arkansas",92488,2456,2019,"F","45-49"
5,"Arkansas",90646,2143,2019,"F","50-54"
5,"Arkansas",96720,3665,2019,"F","55-59"
5,"Arkansas",44106,2873,2019,"F","60-61"
5,"Arkansas",59352,3185,2019,"F","62-64"
5,"Arkansas",38173,2688,2019,"F","65-66"
5,"Arkansas",48895,3025,2019,"F","67-69"
5,"Arkansas",76171,3392,2019,"F","70-74"
5,"Arkansas",51902,2498,2019,"F","75-79"
5,"Arkansas",37690,3054,2019,"F","80-84"
5,"Arkansas",39401,2545,2019,"F","85+"
5,"Arkansas",3017804,NA,2019,NA,"total"
5,"Arkansas",91430,2900,2021,"M","00-04"
5,"Arkansas",103629,5153,2021,"M","05-09"
5,"Arkansas",103556,4964,2021,"M","10-14"
5,"Arkansas",64563,2337,2021,"M","15-17"
5,"Arkansas",42899,2900,2021,"M","18-19"
5,"Arkansas",23946,2618,2021,"M","20"
5,"Arkansas",23728,2770,2021,"M","21"
5,"Arkansas",57527,3472,2021,"M","22-24"
5,"Arkansas",90573,3099,2021,"M","25-29"
5,"Arkansas",101401,2835,2021,"M","30-34"
5,"Arkansas",96300,4520,2021,"M","35-39"
5,"Arkansas",95229,4248,2021,"M","40-44"
5,"Arkansas",85808,2657,2021,"M","45-49"
5,"Arkansas",90929,2383,2021,"M","50-54"
5,"Arkansas",97392,3529,2021,"M","55-59"
5,"Arkansas",35717,3034,2021,"M","60-61"
5,"Arkansas",53781,3947,2021,"M","62-64"
5,"Arkansas",34928,2929,2021,"M","65-66"
5,"Arkansas",43547,2632,2021,"M","67-69"
5,"Arkansas",68272,2984,2021,"M","70-74"
5,"Arkansas",44137,2662,2021,"M","75-79"
5,"Arkansas",25976,2138,2021,"M","80-84"
5,"Arkansas",18413,1639,2021,"M","85+"
5,"Arkansas",88494,2833,2021,"F","00-04"
5,"Arkansas",92647,4388,2021,"F","05-09"
5,"Arkansas",100929,4572,2021,"F","10-14"
5,"Arkansas",58545,2315,2021,"F","15-17"
5,"Arkansas",40956,3013,2021,"F","18-19"
5,"Arkansas",20282,3009,2021,"F","20"
5,"Arkansas",20795,2625,2021,"F","21"
5,"Arkansas",54202,4010,2021,"F","22-24"
5,"Arkansas",93851,2716,2021,"F","25-29"
5,"Arkansas",98951,2708,2021,"F","30-34"
5,"Arkansas",101015,4334,2021,"F","35-39"
5,"Arkansas",91440,4536,2021,"F","40-44"
5,"Arkansas",89495,2088,2021,"F","45-49"
5,"Arkansas",90520,2500,2021,"F","50-54"
5,"Arkansas",98381,4439,2021,"F","55-59"
5,"Arkansas",41205,3725,2021,"F","60-61"
5,"Arkansas",60622,3690,2021,"F","62-64"
5,"Arkansas",36713,2862,2021,"F","65-66"
5,"Arkansas",51638,2990,2021,"F","67-69"
5,"Arkansas",79532,3139,2021,"F","70-74"
5,"Arkansas",55048,2964,2021,"F","75-79"
5,"Arkansas",33521,2663,2021,"F","80-84"
5,"Arkansas",33428,2446,2021,"F","85+"
5,"Arkansas",3025891,NA,2021,NA,"total"
5,"Arkansas",90239,2661,2022,"M","00-04"
5,"Arkansas",98535,4628,2022,"M","05-09"
5,"Arkansas",103801,4255,2022,"M","10-14"
5,"Arkansas",64589,2635,2022,"M","15-17"
5,"Arkansas",42479,2748,2022,"M","18-19"
5,"Arkansas",24372,3400,2022,"M","20"
5,"Arkansas",21652,3129,2022,"M","21"
5,"Arkansas",63841,3912,2022,"M","22-24"
5,"Arkansas",92694,3649,2022,"M","25-29"
5,"Arkansas",100113,2916,2022,"M","30-34"
5,"Arkansas",93081,5182,2022,"M","35-39"
5,"Arkansas",99764,4890,2022,"M","40-44"
5,"Arkansas",88414,2686,2022,"M","45-49"
5,"Arkansas",93659,2779,2022,"M","50-54"
5,"Arkansas",86726,4225,2022,"M","55-59"
5,"Arkansas",39707,3174,2022,"M","60-61"
5,"Arkansas",60487,3211,2022,"M","62-64"
5,"Arkansas",34054,2651,2022,"M","65-66"
5,"Arkansas",46654,2925,2022,"M","67-69"
5,"Arkansas",65816,3688,2022,"M","70-74"
5,"Arkansas",47955,1950,2022,"M","75-79"
5,"Arkansas",25722,1699,2022,"M","80-84"
5,"Arkansas",20134,1921,2022,"M","85+"
5,"Arkansas",87526,3869,2022,"F","00-04"
5,"Arkansas",97918,4567,2022,"F","05-09"
5,"Arkansas",96588,4844,2022,"F","10-14"
5,"Arkansas",56636,2447,2022,"F","15-17"
5,"Arkansas",39796,2389,2022,"F","18-19"
5,"Arkansas",18719,2347,2022,"F","20"
5,"Arkansas",20136,2590,2022,"F","21"
5,"Arkansas",61186,3755,2022,"F","22-24"
5,"Arkansas",94582,3032,2022,"F","25-29"
5,"Arkansas",98488,2454,2022,"F","30-34"
5,"Arkansas",95845,4801,2022,"F","35-39"
5,"Arkansas",98950,4608,2022,"F","40-44"
5,"Arkansas",88273,2244,2022,"F","45-49"
5,"Arkansas",93057,2353,2022,"F","50-54"
5,"Arkansas",95155,3392,2022,"F","55-59"
5,"Arkansas",41101,3306,2022,"F","60-61"
5,"Arkansas",58686,3062,2022,"F","62-64"
5,"Arkansas",38294,2726,2022,"F","65-66"
5,"Arkansas",54739,2756,2022,"F","67-69"
5,"Arkansas",75602,3127,2022,"F","70-74"
5,"Arkansas",57130,2658,2022,"F","75-79"
5,"Arkansas",38701,2551,2022,"F","80-84"
5,"Arkansas",34041,2487,2022,"F","85+"
5,"Arkansas",3045637,NA,2022,NA,"total"
5,"Arkansas",89183,3236,2023,"M","00-04"
5,"Arkansas",98454,4274,2023,"M","05-09"
5,"Arkansas",105233,5474,2023,"M","10-14"
5,"Arkansas",68154,2895,2023,"M","15-17"
5,"Arkansas",41780,3242,2023,"M","18-19"
5,"Arkansas",20753,2364,2023,"M","20"
5,"Arkansas",21134,2674,2023,"M","21"
5,"Arkansas",62243,3599,2023,"M","22-24"
5,"Arkansas",97089,2638,2023,"M","25-29"
5,"Arkansas",101299,2694,2023,"M","30-34"
5,"Arkansas",96521,4812,2023,"M","35-39"
5,"Arkansas",102009,4742,2023,"M","40-44"
5,"Arkansas",88114,2581,2023,"M","45-49"
5,"Arkansas",89836,2183,2023,"M","50-54"
5,"Arkansas",86852,4044,2023,"M","55-59"
5,"Arkansas",36759,2856,2023,"M","60-61"
5,"Arkansas",60100,3684,2023,"M","62-64"
5,"Arkansas",36605,2773,2023,"M","65-66"
5,"Arkansas",48445,2448,2023,"M","67-69"
5,"Arkansas",64106,3002,2023,"M","70-74"
5,"Arkansas",49829,2364,2023,"M","75-79"
5,"Arkansas",26976,2034,2023,"M","80-84"
5,"Arkansas",20727,1748,2023,"M","85+"
5,"Arkansas",87725,3203,2023,"F","00-04"
5,"Arkansas",98065,4711,2023,"F","05-09"
5,"Arkansas",92539,4748,2023,"F","10-14"
5,"Arkansas",61635,2925,2023,"F","15-17"
5,"Arkansas",42995,2831,2023,"F","18-19"
5,"Arkansas",18074,2422,2023,"F","20"
5,"Arkansas",20248,2625,2023,"F","21"
5,"Arkansas",61263,4047,2023,"F","22-24"
5,"Arkansas",94111,2708,2023,"F","25-29"
5,"Arkansas",100695,2674,2023,"F","30-34"
5,"Arkansas",97578,4087,2023,"F","35-39"
5,"Arkansas",103071,4651,2023,"F","40-44"
5,"Arkansas",90067,2712,2023,"F","45-49"
5,"Arkansas",91333,2290,2023,"F","50-54"
5,"Arkansas",88683,3560,2023,"F","55-59"
5,"Arkansas",39705,3272,2023,"F","60-61"
5,"Arkansas",63526,3416,2023,"F","62-64"
5,"Arkansas",41001,2825,2023,"F","65-66"
5,"Arkansas",53573,3257,2023,"F","67-69"
5,"Arkansas",77500,3627,2023,"F","70-74"
5,"Arkansas",57727,2600,2023,"F","75-79"
5,"Arkansas",40261,2394,2023,"F","80-84"
5,"Arkansas",34156,2216,2023,"F","85+"
5,"Arkansas",3067732,NA,2023,NA,"total"
6,"California",1293094,2491,2010,"M","00-04"
6,"California",1287029,16729,2010,"M","05-09"
6,"California",1328047,16987,2010,"M","10-14"
6,"California",857360,2867,2010,"M","15-17"
6,"California",602241,4081,2010,"M","18-19"
6,"California",309375,9337,2010,"M","20"
6,"California",302914,8688,2010,"M","21"
6,"California",840184,11738,2010,"M","22-24"
6,"California",1401636,3494,2010,"M","25-29"
6,"California",1314916,3442,2010,"M","30-34"
6,"California",1296031,12452,2010,"M","35-39"
6,"California",1313226,12419,2010,"M","40-44"
6,"California",1336611,3295,2010,"M","45-49"
6,"California",1266590,3020,2010,"M","50-54"
6,"California",1060346,11458,2010,"M","55-59"
6,"California",390374,8538,2010,"M","60-61"
6,"California",514101,9216,2010,"M","62-64"
6,"California",271371,7052,2010,"M","65-66"
6,"California",340189,7309,2010,"M","67-69"
6,"California",448701,7173,2010,"M","70-74"
6,"California",339898,7330,2010,"M","75-79"
6,"California",246103,6230,2010,"M","80-84"
6,"California",210168,6460,2010,"M","85+"
6,"California",1235804,2248,2010,"F","00-04"
6,"California",1249625,13521,2010,"F","05-09"
6,"California",1250239,13058,2010,"F","10-14"
6,"California",806031,2368,2010,"F","15-17"
6,"California",560058,5247,2010,"F","18-19"
6,"California",292574,11050,2010,"F","20"
6,"California",267424,9051,2010,"F","21"
6,"California",770164,12351,2010,"F","22-24"
6,"California",1330091,2848,2010,"F","25-29"
6,"California",1276810,2863,2010,"F","30-34"
6,"California",1297565,13205,2010,"F","35-39"
6,"California",1284243,13069,2010,"F","40-44"
6,"California",1344469,2928,2010,"F","45-49"
6,"California",1297867,2176,2010,"F","50-54"
6,"California",1127146,12460,2010,"F","55-59"
6,"California",408405,8115,2010,"F","60-61"
6,"California",567278,9887,2010,"F","62-64"
6,"California",308015,8563,2010,"F","65-66"
6,"California",401470,9266,2010,"F","67-69"
6,"California",521299,8394,2010,"F","70-74"
6,"California",427242,8159,2010,"F","75-79"
6,"California",351114,6906,2010,"F","80-84"
6,"California",403925,8754,2010,"F","85+"
6,"California",37349363,NA,2010,NA,"total"
6,"California",1295328,2864,2011,"M","00-04"
6,"California",1288638,16237,2011,"M","05-09"
6,"California",1316682,16806,2011,"M","10-14"
6,"California",843715,2273,2011,"M","15-17"
6,"California",580799,4173,2011,"M","18-19"
6,"California",323584,10168,2011,"M","20"
6,"California",309438,9016,2011,"M","21"
6,"California",854581,11467,2011,"M","22-24"
6,"California",1427525,3480,2011,"M","25-29"
6,"California",1340626,3533,2011,"M","30-34"
6,"California",1275285,16682,2011,"M","35-39"
6,"California",1319835,17302,2011,"M","40-44"
6,"California",1328151,3142,2011,"M","45-49"
6,"California",1289569,3090,2011,"M","50-54"
6,"California",1106448,11027,2011,"M","55-59"
6,"California",394711,8604,2011,"M","60-61"
6,"California",534054,8781,2011,"M","62-64"
6,"California",277568,7703,2011,"M","65-66"
6,"California",359618,7611,2011,"M","67-69"
6,"California",466269,7610,2011,"M","70-74"
6,"California",342310,5799,2011,"M","75-79"
6,"California",255270,6409,2011,"M","80-84"
6,"California",220688,5671,2011,"M","85+"
6,"California",1238327,2978,2011,"F","00-04"
6,"California",1227196,14663,2011,"F","05-09"
6,"California",1263351,14197,2011,"F","10-14"
6,"California",794199,2277,2011,"F","15-17"
6,"California",532750,3621,2011,"F","18-19"
6,"California",290882,8001,2011,"F","20"
6,"California",294322,10934,2011,"F","21"
6,"California",794248,12603,2011,"F","22-24"
6,"California",1339154,2835,2011,"F","25-29"
6,"California",1297181,3286,2011,"F","30-34"
6,"California",1265392,13833,2011,"F","35-39"
6,"California",1309463,13796,2011,"F","40-44"
6,"California",1322457,2779,2011,"F","45-49"
6,"California",1312951,2564,2011,"F","50-54"
6,"California",1173354,12632,2011,"F","55-59"
6,"California",426398,9631,2011,"F","60-61"
6,"California",583265,12037,2011,"F","62-64"
6,"California",317519,7617,2011,"F","65-66"
6,"California",403738,8674,2011,"F","67-69"
6,"California",552279,8788,2011,"F","70-74"
6,"California",427215,8013,2011,"F","75-79"
6,"California",365294,7831,2011,"F","80-84"
6,"California",410285,9452,2011,"F","85+"
6,"California",37691912,NA,2011,NA,"total"
6,"California",1296287,2477,2012,"M","00-04"
6,"California",1296812,12549,2012,"M","05-09"
6,"California",1306123,12399,2012,"M","10-14"
6,"California",825862,2728,2012,"M","15-17"
6,"California",569900,2784,2012,"M","18-19"
6,"California",316738,8989,2012,"M","20"
6,"California",318160,10755,2012,"M","21"
6,"California",878262,11552,2012,"M","22-24"
6,"California",1442237,2776,2012,"M","25-29"
6,"California",1370890,2745,2012,"M","30-34"
6,"California",1283750,13292,2012,"M","35-39"
6,"California",1315810,13027,2012,"M","40-44"
6,"California",1303995,2423,2012,"M","45-49"
6,"California",1297026,1875,2012,"M","50-54"
6,"California",1134000,11216,2012,"M","55-59"
6,"California",399843,7854,2012,"M","60-61"
6,"California",543621,9988,2012,"M","62-64"
6,"California",313722,7168,2012,"M","65-66"
6,"California",376847,8254,2012,"M","67-69"
6,"California",488268,7296,2012,"M","70-74"
6,"California",344502,5743,2012,"M","75-79"
6,"California",265634,6366,2012,"M","80-84"
6,"California",229484,5569,2012,"M","85+"
6,"California",1240523,2396,2012,"F","00-04"
6,"California",1239678,11873,2012,"F","05-09"
6,"California",1245997,11955,2012,"F","10-14"
6,"California",788024,2596,2012,"F","15-17"
6,"California",535046,3580,2012,"F","18-19"
6,"California",299727,7470,2012,"F","20"
6,"California",289211,8298,2012,"F","21"
6,"California",815296,11124,2012,"F","22-24"
6,"California",1342594,2367,2012,"F","25-29"
6,"California",1318597,2338,2012,"F","30-34"
6,"California",1255875,11793,2012,"F","35-39"
6,"California",1319753,11465,2012,"F","40-44"
6,"California",1305554,2685,2012,"F","45-49"
6,"California",1321317,2603,2012,"F","50-54"
6,"California",1197466,10518,2012,"F","55-59"
6,"California",434549,8227,2012,"F","60-61"
6,"California",593514,10004,2012,"F","62-64"
6,"California",363289,7778,2012,"F","65-66"
6,"California",428927,7526,2012,"F","67-69"
6,"California",566101,8646,2012,"F","70-74"
6,"California",438415,7826,2012,"F","75-79"
6,"California",363760,7079,2012,"F","80-84"
6,"California",420444,7863,2012,"F","85+"
6,"California",38041430,NA,2012,NA,"total"
6,"California",1278807,2755,2013,"M","00-04"
6,"California",1308148,14475,2013,"M","05-09"
6,"California",1302573,14325,2013,"M","10-14"
6,"California",808209,2649,2013,"M","15-17"
6,"California",563832,3029,2013,"M","18-19"
6,"California",315104,11343,2013,"M","20"
6,"California",305616,9156,2013,"M","21"
6,"California",892973,11224,2013,"M","22-24"
6,"California",1470219,3301,2013,"M","25-29"
6,"California",1401774,3319,2013,"M","30-34"
6,"California",1282980,14325,2013,"M","35-39"
6,"California",1305394,14387,2013,"M","40-44"
6,"California",1295047,2847,2013,"M","45-49"
6,"California",1301006,2353,2013,"M","50-54"
6,"California",1167811,12290,2013,"M","55-59"
6,"California",415417,9263,2013,"M","60-61"
6,"California",544176,10764,2013,"M","62-64"
6,"California",354925,7029,2013,"M","65-66"
6,"California",382130,7917,2013,"M","67-69"
6,"California",516743,8822,2013,"M","70-74"
6,"California",357476,7359,2013,"M","75-79"
6,"California",259480,6927,2013,"M","80-84"
6,"California",242406,6071,2013,"M","85+"
6,"California",1221758,3102,2013,"F","00-04"
6,"California",1251087,14342,2013,"F","05-09"
6,"California",1237296,14046,2013,"F","10-14"
6,"California",766306,3196,2013,"F","15-17"
6,"California",525434,3267,2013,"F","18-19"
6,"California",291760,8965,2013,"F","20"
6,"California",283693,7685,2013,"F","21"
6,"California",832693,10711,2013,"F","22-24"
6,"California",1366928,2324,2013,"F","25-29"
6,"California",1343651,2634,2013,"F","30-34"
6,"California",1263212,13198,2013,"F","35-39"
6,"California",1308326,12614,2013,"F","40-44"
6,"California",1286563,2543,2013,"F","45-49"
6,"California",1324788,2540,2013,"F","50-54"
6,"California",1218776,12556,2013,"F","55-59"
6,"California",449996,8635,2013,"F","60-61"
6,"California",607060,11541,2013,"F","62-64"
6,"California",389593,8077,2013,"F","65-66"
6,"California",450081,8751,2013,"F","67-69"
6,"California",599434,8751,2013,"F","70-74"
6,"California",451010,9187,2013,"F","75-79"
6,"California",359631,7382,2013,"F","80-84"
6,"California",431199,8643,2013,"F","85+"
6,"California",38332521,NA,2013,NA,"total"
6,"California",1281073,2246,2014,"M","00-04"
6,"California",1317265,13833,2014,"M","05-09"
6,"California",1278292,14034,2014,"M","10-14"
6,"California",794337,2436,2014,"M","15-17"
6,"California",555564,2886,2014,"M","18-19"
6,"California",308467,8563,2014,"M","20"
6,"California",301568,8749,2014,"M","21"
6,"California",898523,11661,2014,"M","22-24"
6,"California",1505575,3250,2014,"M","25-29"
6,"California",1430530,2695,2014,"M","30-34"
6,"California",1286751,13370,2014,"M","35-39"
6,"California",1310621,13584,2014,"M","40-44"
6,"California",1289747,2757,2014,"M","45-49"
6,"California",1316720,3052,2014,"M","50-54"
6,"California",1180570,10398,2014,"M","55-59"
6,"California",427707,9657,2014,"M","60-61"
6,"California",577759,9728,2014,"M","62-64"
6,"California",348635,6798,2014,"M","65-66"
6,"California",425860,7258,2014,"M","67-69"
6,"California",545658,8485,2014,"M","70-74"
6,"California",379732,6177,2014,"M","75-79"
6,"California",271599,5241,2014,"M","80-84"
6,"California",231904,5527,2014,"M","85+"
6,"California",1230619,2273,2014,"F","00-04"
6,"California",1242273,12279,2014,"F","05-09"
6,"California",1246854,12766,2014,"F","10-14"
6,"California",760866,2306,2014,"F","15-17"
6,"California",525244,3272,2014,"F","18-19"
6,"California",280900,8266,2014,"F","20"
6,"California",280427,8651,2014,"F","21"
6,"California",845936,10559,2014,"F","22-24"
6,"California",1410890,2862,2014,"F","25-29"
6,"California",1375929,2831,2014,"F","30-34"
6,"California",1288208,14653,2014,"F","35-39"
6,"California",1298838,14615,2014,"F","40-44"
6,"California",1289528,2248,2014,"F","45-49"
6,"California",1339953,2371,2014,"F","50-54"
6,"California",1240974,11224,2014,"F","55-59"
6,"California",467777,10973,2014,"F","60-61"
6,"California",626123,10573,2014,"F","62-64"
6,"California",391075,7981,2014,"F","65-66"
6,"California",491790,9255,2014,"F","67-69"
6,"California",633580,8782,2014,"F","70-74"
6,"California",471630,8193,2014,"F","75-79"
6,"California",363714,6407,2014,"F","80-84"
6,"California",434915,8425,2014,"F","85+"
6,"California",38802500,NA,2014,NA,"total"
6,"California",1282484,3032,2015,"M","00-04"
6,"California",1292517,12779,2015,"M","05-09"
6,"California",1288636,13138,2015,"M","10-14"
6,"California",790063,2544,2015,"M","15-17"
6,"California",543195,3077,2015,"M","18-19"
6,"California",300586,10022,2015,"M","20"
6,"California",299747,9728,2015,"M","21"
6,"California",894175,12091,2015,"M","22-24"
6,"California",1544924,2722,2015,"M","25-29"
6,"California",1449919,3728,2015,"M","30-34"
6,"California",1318183,15061,2015,"M","35-39"
6,"California",1283506,14410,2015,"M","40-44"
6,"California",1300955,2686,2015,"M","45-49"
6,"California",1311936,2531,2015,"M","50-54"
6,"California",1210082,10301,2015,"M","55-59"
6,"California",449894,9303,2015,"M","60-61"
6,"California",581202,9313,2015,"M","62-64"
6,"California",354891,8603,2015,"M","65-66"
6,"California",472925,6803,2015,"M","67-69"
6,"California",559778,8152,2015,"M","70-74"
6,"California",389726,7122,2015,"M","75-79"
6,"California",272240,5984,2015,"M","80-84"
6,"California",248994,5788,2015,"M","85+"
6,"California",1225165,2344,2015,"F","00-04"
6,"California",1248196,15177,2015,"F","05-09"
6,"California",1231080,15553,2015,"F","10-14"
6,"California",758277,2007,2015,"F","15-17"
6,"California",515225,3551,2015,"F","18-19"
6,"California",279612,8215,2015,"F","20"
6,"California",274334,8521,2015,"F","21"
6,"California",836263,10831,2015,"F","22-24"
6,"California",1452038,2654,2015,"F","25-29"
6,"California",1385831,2975,2015,"F","30-34"
6,"California",1294461,13971,2015,"F","35-39"
6,"California",1294220,15028,2015,"F","40-44"
6,"California",1298115,2325,2015,"F","45-49"
6,"California",1332135,2592,2015,"F","50-54"
6,"California",1270074,11177,2015,"F","55-59"
6,"California",471946,8351,2015,"F","60-61"
6,"California",646284,9116,2015,"F","62-64"
6,"California",399486,9125,2015,"F","65-66"
6,"California",532755,10278,2015,"F","67-69"
6,"California",662064,10518,2015,"F","70-74"
6,"California",488273,7210,2015,"F","75-79"
6,"California",367888,8049,2015,"F","80-84"
6,"California",440538,7099,2015,"F","85+"
6,"California",39144818,NA,2015,NA,"total"
6,"California",1268309,2629,2016,"M","00-04"
6,"California",1285980,15739,2016,"M","05-09"
6,"California",1303503,15222,2016,"M","10-14"
6,"California",785153,2282,2016,"M","15-17"
6,"California",533249,3921,2016,"M","18-19"
6,"California",299300,9411,2016,"M","20"
6,"California",302693,7627,2016,"M","21"
6,"California",853142,11151,2016,"M","22-24"
6,"California",1576509,3190,2016,"M","25-29"
6,"California",1453389,3047,2016,"M","30-34"
6,"California",1332066,12293,2016,"M","35-39"
6,"California",1263413,11778,2016,"M","40-44"
6,"California",1302878,2887,2016,"M","45-49"
6,"California",1286786,2867,2016,"M","50-54"
6,"California",1216802,13577,2016,"M","55-59"
6,"California",461494,8231,2016,"M","60-61"
6,"California",594711,11072,2016,"M","62-64"
6,"California",365885,6103,2016,"M","65-66"
6,"California",490955,7634,2016,"M","67-69"
6,"California",583114,8213,2016,"M","70-74"
6,"California",402744,7860,2016,"M","75-79"
6,"California",273838,6156,2016,"M","80-84"
